restore_Henry_VI_on	http://dbpedia.org/ontology/activeYearsEndYear	1	
become_a_independent_in	http://dbpedia.org/ontology/activeYearsStartDate	1	http://dbpedia.org/ontology/region	1	http://dbpedia.org/ontology/activeYearsEndDate	2	
be_officially_incorporate_in	http://dbpedia.org/ontology/formationYear	1	http://dbpedia.org/ontology/foundingDate	3	
be_governor_in	http://dbpedia.org/ontology/occupation	1	
merge_form_Integrys_Energy_with	http://dbpedia.org/ontology/regionServed	1	
be_confident_of	http://dbpedia.org/ontology/party	1	
which_initiate_in	http://dbpedia.org/ontology/activeYearsStartDate	2	http://dbpedia.org/ontology/activeYearsEndDate	1	
be_greatly_admire_as	http://dbpedia.org/ontology/occupation	1	
aim_to_sell	http://dbpedia.org/ontology/product	1	
be_last_release_of	http://dbpedia.org/ontology/artist	1	
view_himself_could_as	http://dbpedia.org/ontology/birthPlace	1	http://dbpedia.org/ontology/deathPlace	1	
become_the_main_street_of	http://dbpedia.org/ontology/capital	1	
survive_in	http://dbpedia.org/ontology/country	2	http://dbpedia.org/ontology/activeYearsEndYear	1	http://dbpedia.org/ontology/deathDate	1	
be_today_regard_in	http://dbpedia.org/ontology/birthPlace	1	
even_no_longer_play_for	http://dbpedia.org/ontology/debutTeam	1	http://dbpedia.org/ontology/formerTeam	1	http://dbpedia.org/ontology/team	1	
lease_the_until	http://dbpedia.org/ontology/birthPlace	1	
exist_after	http://dbpedia.org/ontology/foundingYear	1	http://dbpedia.org/ontology/foundingDate	1	
be_possible_evolution_of	http://dbpedia.org/ontology/city	1	
be_main_airport_of	http://dbpedia.org/ontology/city	4	http://dbpedia.org/ontology/location	1	
be_the_rest_of	http://dbpedia.org/ontology/country	10	http://dbpedia.org/ontology/associatedMusicalArtist	1	http://dbpedia.org/ontology/ceremonialCounty	1	http://dbpedia.org/ontology/party	2	http://dbpedia.org/ontology/deathPlace	1	http://dbpedia.org/ontology/spokenIn	1	http://dbpedia.org/ontology/archipelago	1	http://dbpedia.org/ontology/associatedBand	1	http://dbpedia.org/ontology/mountainRange	1	
be_majority_owner_of	http://dbpedia.org/ontology/tenant	1	
be_another_city_of	http://dbpedia.org/ontology/region	1	
be_describe_by	http://dbpedia.org/ontology/leaderName	1	http://dbpedia.org/ontology/residence	1	http://dbpedia.org/ontology/birthPlace	1	http://dbpedia.org/ontology/musicalArtist	1	http://dbpedia.org/ontology/musicalBand	1	http://dbpedia.org/ontology/spokenIn	1	
have_a_southern_terminus_at	http://dbpedia.org/ontology/activeYearsStartYear	1	
be_only_three_factory_in	http://dbpedia.org/ontology/location	1	
be_many_historic_area_of	http://dbpedia.org/ontology/capital	1	
be_largest_airport_of	http://dbpedia.org/ontology/deathPlace	1	http://dbpedia.org/ontology/location	1	
have_be_take_off_from	http://dbpedia.org/ontology/creator	1	
be_the_Times_bureau_in	http://dbpedia.org/ontology/birthPlace	1	http://dbpedia.org/ontology/deathPlace	1	
be_busy_with	http://dbpedia.org/ontology/associatedMusicalArtist	1	http://dbpedia.org/ontology/associatedBand	1	
inform_would	http://dbpedia.org/ontology/president	1	http://dbpedia.org/ontology/chancellor	1	
be_the_route_below	http://dbpedia.org/ontology/startPoint	1	
be_take_up_in	http://dbpedia.org/ontology/date	1	
found_during	http://dbpedia.org/ontology/location	1	
take_off_am_at	http://dbpedia.org/ontology/hubAirport	1	
be_entrepreneur_of	http://dbpedia.org/ontology/country	1	http://dbpedia.org/ontology/recordLabel	1	http://dbpedia.org/ontology/birthPlace	2	http://dbpedia.org/ontology/nationality	2	http://dbpedia.org/ontology/deathPlace	1	http://dbpedia.org/ontology/stateOfOrigin	2	
be_widely_regard_as	http://dbpedia.org/ontology/deathPlace	1	http://dbpedia.org/ontology/occupation	2	
engage_to	http://dbpedia.org/ontology/nationality	1	http://dbpedia.org/ontology/birthPlace	1	
be_the_airfield_at	http://dbpedia.org/ontology/location	1	
be_inaugurate_president_in	http://dbpedia.org/ontology/activeYearsStartDate	1	
be_only_a_handful_of	http://dbpedia.org/ontology/affiliation	2	http://dbpedia.org/ontology/birthPlace	1	http://dbpedia.org/ontology/deathPlace	1	
expeditionary	http://dbpedia.org/ontology/battle	1	http://dbpedia.org/ontology/commander	3	
will_be_the_basis_of	http://dbpedia.org/ontology/successor	1	
teach_philosophy_at	http://dbpedia.org/ontology/birthPlace	1	http://dbpedia.org/ontology/deathPlace	1	
to_be_link_in	http://dbpedia.org/ontology/city	1	
have_release_two_album	http://dbpedia.org/ontology/stylisticOrigin	1	
disclose_that_in	http://dbpedia.org/ontology/activeYearsEndDate	1	
become_power_broker_after	http://dbpedia.org/ontology/leaderName	1	
be_a_subgenre_of	http://dbpedia.org/ontology/stylisticOrigin	2	
to_ally	http://dbpedia.org/ontology/spouse	1	
be_assume_power_in	http://dbpedia.org/ontology/birthPlace	1	
be_former_governor_of	http://dbpedia.org/ontology/country	1	http://dbpedia.org/ontology/state	2	http://dbpedia.org/ontology/meetingBuilding	1	http://dbpedia.org/ontology/nationality	1	http://dbpedia.org/ontology/residence	4	http://dbpedia.org/ontology/birthPlace	12	http://dbpedia.org/ontology/almaMater	1	http://dbpedia.org/ontology/hometown	1	http://dbpedia.org/ontology/deathPlace	4	http://dbpedia.org/ontology/successor	1	http://dbpedia.org/ontology/instrument	1	http://dbpedia.org/ontology/region	1	http://dbpedia.org/ontology/profession	1	http://dbpedia.org/ontology/meetingCity	1	
be_a_fictional_character_in	http://dbpedia.org/ontology/nationality	1	
to_be_displace_in	http://dbpedia.org/ontology/deathPlace	1	
be_battler_of	http://dbpedia.org/ontology/league	1	
now_operate_in	http://dbpedia.org/ontology/nationality	1	
be_Sheffield_in	http://dbpedia.org/ontology/populationPlace	1	
that_he_should_have_destroy	http://dbpedia.org/ontology/birthPlace	1	
will_now_participate_in	http://dbpedia.org/ontology/product	1	
want	http://dbpedia.org/ontology/associatedMusicalArtist	2	http://dbpedia.org/ontology/populationPlace	1	http://dbpedia.org/ontology/party	2	http://dbpedia.org/ontology/birthPlace	1	http://dbpedia.org/ontology/team	1	http://dbpedia.org/ontology/president	1	http://dbpedia.org/ontology/industry	1	http://dbpedia.org/ontology/associatedBand	2	http://dbpedia.org/ontology/occupation	1	
also_settle_royal_authority_in	http://dbpedia.org/ontology/officialLanguage	1	http://dbpedia.org/ontology/language	1	
attend_attend	http://dbpedia.org/ontology/city	1	http://dbpedia.org/ontology/state	1	
be_originally_support_in	http://dbpedia.org/ontology/foundingDate	1	
travel	http://dbpedia.org/ontology/country	2	http://dbpedia.org/ontology/birthPlace	1	http://dbpedia.org/ontology/deathPlace	1	http://dbpedia.org/ontology/locationCountry	1	http://dbpedia.org/ontology/nationality	1	
may_be	http://dbpedia.org/ontology/influenced	2	http://dbpedia.org/ontology/class	2	http://dbpedia.org/ontology/knownFor	1	
to_remain_in	http://dbpedia.org/ontology/birthPlace	1	http://dbpedia.org/ontology/deathPlace	2	
be_the_capital_in	http://dbpedia.org/ontology/country	11	http://dbpedia.org/ontology/location	1	http://dbpedia.org/ontology/capital	21	http://dbpedia.org/ontology/largestCity	4	http://dbpedia.org/ontology/officialLanguage	1	http://dbpedia.org/ontology/language	1	
be_bring_up_to	http://dbpedia.org/ontology/formerTeam	1	http://dbpedia.org/ontology/team	1	
consulting_firm_Associates_in	http://dbpedia.org/ontology/activeYearsStartDate	1	
be_originally_headquarter_in	http://dbpedia.org/ontology/foundationPlace	1	
be_translation_of	http://dbpedia.org/ontology/veneratedIn	1	
send_Indonesia_on	http://dbpedia.org/ontology/activeYearsStartDate	1	
be_the_freedom_of	http://dbpedia.org/ontology/deathPlace	1	
promptly_impose	http://dbpedia.org/ontology/governmentType	1	
remain_influential_in	http://dbpedia.org/ontology/genre	1	http://dbpedia.org/ontology/occupation	1	
be_fly_as	http://dbpedia.org/ontology/country	1	
hoax_publish	http://dbpedia.org/ontology/birthPlace	1	http://dbpedia.org/ontology/deathPlace	1	
have_two_stillborn_child_after	http://dbpedia.org/ontology/activeYearsEndYear	1	http://dbpedia.org/ontology/deathDate	1	
begin_Mary_of_Gueldres_in	http://dbpedia.org/ontology/activeYearsEndYear	1	http://dbpedia.org/ontology/deathDate	1	
Led_Zeppelin_experience	http://dbpedia.org/ontology/associatedMusicalArtist	2	http://dbpedia.org/ontology/associatedBand	2	
furthermore_be_self-perpetuating_as	http://dbpedia.org/ontology/language	1	
